序号,区划层级,省份区划编码,地市区划编码,地市区划名称,区县区划编码,区县区划名称,机构层级,省份机构名称,地市机构编码,地市机构名称,区县机构编码,区县机构名称,网点机构编码,网点机构名称,主码,法定客户名称,子码,协议客户名称,业务关系码,业务关系名称,行业一级,行业二级,行业三级,客户等级,注册日期,客户经理编码,客户经理名称,首席客户经理编码,首席客户经理名称,团队编码,团队名称,统计期业务量_万件,统计期收入_万元,统计期重量_kg,对比期业务量_万件,对比期收入_万元,对比期重量_kg,col_38,col_39
618,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C0000000537139,中铁大桥局集团有限公司,91100786539066,中铁大桥局集团有限公司-武汉,1100117526060,中铁大桥局集团有限公司(特快),商企类,房产建筑,房地产、建筑建材、工程,白银,2022-06-17,01610716,王舰,,,01610716,王舰,0.0051,0.0987735823,15.7,0.0051,0.0968399276,10.83
619,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C0000005555088,中国核工业第二二建设有限公司,81100249378296,中国核工业第二二建设有限公司-武汉,1100036784437,中国核工业第二二建设有限公司(标快),商企类,能源、矿产、环保,其他,普通,2019-09-20,01610629,刘波,,,01610629,刘波,0.0138,0.2612264193,24.8,0.0025,0.0510289504,10.85
621,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C0000009144604,武汉英奇展示设计工程有限责任公司,91100927279176,武汉英奇展示设计工程有限责任公司-武汉市,1100156365031,武汉英奇展示设计工程有限责任公司(特快),商企类,商业服务类,行政寄递,普通,2023-06-01,01610629,刘波,,,,,0,0,0,0.0001,0.0011274017,1
622,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100566549153,湖北华圆诚信建设有限公司,91100980216783,湖北华圆诚信建设有限公司,1100178128728,湖北华圆诚信建设有限公司(特快),商企类,房产建筑,房地产、建筑建材、工程,普通,2023-11-28,01611384,孙瑜,,,,,0,0,0,0.0001,0.0009433962,0.1
623,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100574146212,武汉纵横保安服务有限公司,91100532123288,武汉纵横保安服务有限公司,1100088740492,武汉纵横保安服务有限公司(特快专递),商企类,商业服务类,其他,普通,2021-05-19,01610629,刘波,,,,,0,0,0,0.0001,0.0009433962,0.07
624,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100574159294,湖北安臣亦机电设备工程有限公司,91100532128542,湖北安臣亦机电设备工程有限公司,1100088748399,湖北安臣亦机电设备工程有限公司(特快),商企类,生产加工制造业,大型设备、机电设备、重工业,普通,2021-05-19,04188828,龙历,,,,,0,0,0,0.0001,0.0009433962,0.1
625,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100576720425,武汉市泰宇商贸有限公司,91100873760340,武汉市泰宇商贸有限公司-武汉,1100138299442,武汉市泰宇商贸有限公司(特快),商企类,贸易、消费品、调换货,零售、批发,普通,2022-12-12,01610629,刘波,,,01610629,刘波,0.0014,0.0175471697,2.84,0.0029,0.0479340491,2.12
626,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100706959985,中交第二航务工程局有限公司建筑科技分公司,91100657846828,中交第二航务工程局有限公司建筑科技分公司,1100112430283,中交第二航务工程局有限公司建筑科技分公司(特快),商企类,房产建筑,房地产、建筑建材、工程,普通,2022-04-26,01610629,刘波,,,,,0,0,0,0.0001,0.0009433962,0.1
627,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1100957046788,湖北云安恒泰智能工程有限公司,91100893195603,湖北云安恒泰智能工程有限公司,1100145471330,湖北云安恒泰智能工程有限公司(特快),商企类,房产建筑,房地产、建筑建材、工程,普通,2023-02-06,01610629,刘波,,,01610629,刘波,0.0003,0.0028301886,0.3,0.0006,0.0096062835,11.16
630,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1101106052322,中国工商银行股份有限公司武汉汉阳支行,91100923145680,中国工商银行股份有限公司武汉汉阳支行,1100154187749,中国工商银行股份有限公司武汉汉阳支行(特快),商企类,金融类,行政办公,白银,2023-05-18,04108670,陈鹏圆,,,,,0,0,0,0.0005,0.004716981,0.5
631,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1101151589822,快宝(上海)网络技术有限公司,91101016932925,快宝(上海)网络技术有限公司-快宝上门取件武汉市,1100189814441,快宝(上海)网络技术有限公司(上海)网络技术有限公司(快宝上门取件武汉市),商企类,退换货（商企）,快宝退换货（商企）,普通,2024-04-10,"03916800,03881828","徐玉婷,申莉莉",,,03916800,徐玉婷,0.0005,0.0059433962,2,0,0,0
632,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000246,武汉市汉阳建港揽投部,43000246,武汉市汉阳建港揽投部,C1101670684598,武汉方软科技有限公司,91101128661007,武汉方软科技有限公司,1100228700078,武汉方软科技有限公司(特快),商企类,生产加工制造业,其他,,2025-09-02,01610629,刘波,,,01610629,刘波,0.0001,0.0009433962,0.1,0,0,0
633,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000344,武汉市汉阳中心揽投部,43000344,武汉市汉阳中心揽投部,P8101374465773,刘文国,81100387951690,刘文国,1100061807194,刘文国(同城银行包配送),商企类,金融类,票据、凭证包,钻石,2020-08-14,01611199,马丽,,,,,0,0,0,0.6005,11.3301886792,0
634,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000489,武汉市汉阳沌阳揽投部,43000489,武汉市汉阳沌阳揽投部,C0000002906535,厦门雅瑞光学有限公司,80000002280877,厦门雅瑞光学有限公司,1030000968917,雅瑞光学(限公司(统签特快),商企类,贸易、消费品、调换货,零售、批发,普通,2015-11-23,03828430,夏菁,,,,,0,0,0,0,-0.0019811321,0
635,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000489,武汉市汉阳沌阳揽投部,43000489,武汉市汉阳沌阳揽投部,C1100418845271,中国电信股份有限公司湖北财务共享服务中心,91100376289568,中国电信股份有限公司湖北财务共享服务中心,1100060469995,中国电信股份有限公司湖北财务共享服务中心(武汉电信会计凭证),商企类,IT通讯类,通讯运营商,白银,2020-08-04,01610885,陶业宏,,,,,0,0,0,0.0001,0.0012179245,1
638,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000000536688,东风汽车股份有限公司,91101005510868,东风汽车股份有限公司-武汉,1100186494385,东风汽车股份有限公司(武汉标快),商企类,生产加工制造业,汽车,白银,2024-02-29,03379491,雷凯,,,,,0,0,0,0.0244,0.2837969033,55
639,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000000536688,东风汽车股份有限公司,91101005511690,东风汽车股份有限公司-东风汽车股份有限公司（武汉）陆运,1100186495892,东风汽车股份有限公司(武汉陆运－标快),商企类,生产加工制造业,汽车,白银,2024-02-29,03379491,雷凯,,,,,0,0,0,0.0003,0.0160185131,38.9
640,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000000541662,东风商用车有限公司,80000002596316,东风商用车有限公司-有限研发,1030000913232,东风商用车有限公司(特快),商企类,生产加工制造业,汽车,普通,2015-12-04,03379491,雷凯,4007537260,杨静,03379491,雷凯,0.002,0.0283018873,2.4,0.0027,0.0351451433,2.7
641,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000001994092,湖北中邮物流有限责任公司,91100986812589,湖北中邮物流有限责任公司-武汉市移动小件业务（政企客户部）,1100180717264,湖北中邮物流有限责任公司(武汉市移动小件业务（政企客户部）),商企类,IT通讯类,通讯运营商,普通,2023-12-22,04196911,李萌,,,,,0,0,0,0.0009,0.0072,0.9
642,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000001994092,湖北中邮物流有限责任公司,91100986813951,湖北中邮物流有限责任公司-武汉市移动小件业务（财务部）,1100180719211,湖北中邮物流有限责任公司(武汉市移动小件业务（财务部）),商企类,IT通讯类,通讯运营商,普通,2023-12-22,03351577,罗君,,,,,0,0,0,0.0004,0.0037735848,0.4
643,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000004019734,武汉协和齿环有限公司,90000005122718,武汉协和齿环有限公司,1030001201187,武汉协和齿环有限公司(特快),商企类,生产加工制造业,汽车,普通,2015-11-23,03379491,雷凯,,,03379491,雷凯,0.0002,0.0029245283,0.2,0.0003,0.0075308119,14.9
644,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000006841919,东风汽车有限公司,80000002596170,东风汽车有限公司-东风有限,1030002359216,东风汽车有限公司(特快),商企类,生产加工制造业,汽车,普通,2015-12-04,03379491,雷凯,4007537260,杨静,03379491,雷凯,0.0117,0.1903773597,97.9,0.0038,0.0537109655,11.4
645,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000008301675,湖北太古可口可乐饮料有限公司,91101041686402,湖北太古可口可乐饮料有限公司-武汉,1100196813235,湖北太古可口可乐饮料有限公司(特快),商企类,生产加工制造业,加工制造,白银,2024-07-31,03379491,雷凯,,,03379491,雷凯,0.0024,0.0299245287,2.4,0.0096,0.1210246468,121.7
648,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000009092448,东风井关农业机械销售有限公司,91101056714950,东风井关农业机械销售有限公司-武汉,1100202324746,东风井关农业机械销售有限公司(特快),商企类,生产加工制造业,加工制造,普通,2024-10-02,03379491,雷凯,,,03379491,雷凯,0.0001,0.0009433962,0.1,0,0,0
649,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C0000009133499,武汉建工集团股份有限公司,90000011255554,武汉建工集团股份有限公司,1030001325320,武汉建工集团股份有限公司(特快),商企类,房产建筑,房地产、建筑建材、工程,白银,2018-03-07,03379491,雷凯,,,03379491,雷凯,0.0163,0.1767924508,56.7,0.0192,0.2248514755,25.3
650,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C1100099476625,中信银行股份有限公司武汉分行,91101068738555,中信银行股份有限公司武汉分行-江汉2,1100207412198,中信银行股份有限公司武汉分行(美签3),商企类,金融类,其他,黄金,2024-12-06,03736715,陈磊,4012401312,吴涛,03736715,陈磊,0.0001,0.000754717,0.1,0.0003,0.002264151,0.7
651,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C1100418845271,中国电信股份有限公司湖北财务共享服务中心,91100376289568,中国电信股份有限公司湖北财务共享服务中心,1100060469995,中国电信股份有限公司湖北财务共享服务中心(武汉电信会计凭证),商企类,IT通讯类,通讯运营商,白银,2020-08-04,04143834,万仲瑾,4012401312,吴涛,04143834,万仲瑾,0.0001,0.0009518868,0.1,0,0,0
652,420000,湖北省,420100,武汉市,420105,汉阳区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000348,武汉市汉阳区寄递事业部,43000520,武汉市汉阳联城路揽投部,43000520,武汉市汉阳联城路揽投部,C1100451041063,麦克维尔空调制冷(武汉)有限公司,80000002598600,麦克维尔空调制冷(武汉)有限公司-麦克维尔空调制冷（武汉）有限公司-2,1030000828428,麦克维尔空调制冷(武汉)有限公司(麦克维尔空调制冷（武汉）有限公司),商企类,生产加工制造业,加工制造,普通,2015-12-04,03560792,叶飞,,,,,0,0,0,0.0022,0.0353330454,8.3
